"id";"type_hebergement_id";"lieu_id";"nom_etablissement";"etoiles";"adresse";"tel1";"tel2";"fax";"mail";"latitude";"longitude";"localisation_validee";"google_map_id"
"8258";"3";"1028";"RESIDENCE ADAGIO ACCESS/AVIGNON";"2";"6 avenue de la gare 84000 avignon";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8259";"3";"1349";"RESIDENCE ADAGIO ACCESS/POITIERS";"3";"23 Bd du Grand Cerf, 86000 Poitiers, France";NULL;NULL;NULL;NULL;"46.586317";"0.33879";"1";"ChIJ6SFwD3O-_UcRAjjrcVcPBr8"
"8260";"2";"1274";"CAMPING GCU VENDRES";"0";"Camping GCU - Vendres-Plage, Chem. des Montilles, 34350 Vendres, France";NULL;NULL;NULL;NULL;"43.2305675";"3.2514023";"0";"ChIJ8WjQ-MwEsRIRFHerzF4xgYg"
"8261";"3";"1303";"RESIDENCE ADAGIO ACCESS/PALAISEAU SACLAY";"3";"6 boulevard gaspard monge 91120 palaiseau";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8262";"3";"1295";"RESIDENCE ADAGIO ACCESS MASSY GARE";"3";"2A place de l&#039;union europeenne 91300 massy";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8263";"2";"1274";"CAMPING SAINT MEEN";NULL;"Camping Saint Meen, Av. du Port, 34350 Vendres, France";NULL;NULL;NULL;NULL;"43.227631";"3.245623";"1";"ChIJIZLu_8YEsRIR484u-NNE47I"
"8264";"3";"1304";"RÉSIDENCE ADAGIO CITY APPARTHOTEL LA DEFENSE ESPLANADE";"3";"35 cours michelet 92060 paris la defense";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8265";"2";"1274";"CAMPING CAPFUN PALMIRA BEACH";"0";NULL;NULL;NULL;NULL;NULL;"43.2274503";"3.2476927";"0";"ChIJIXXH98YEsRIRDTBQnEZFDpA"
"8266";"3";"1305";"RESIDENCE ADAGIO ACCESS PARIS CLICHY";"3";"19-23 avenue anatole france 92110 clichy la garenne";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8267";"3";"1306";"RESIDENCE ADAGIO APPARRHOTEL MONTROUGE";"4";"96 rue gabriel peri 92120 montrouge";NULL;NULL;NULL;NULL;NULL;NULL;"0";
"8268";"3";"1292";"RÉSIDENCE ADAGIO CITY APPARTHOTEL PORTE DE VERSAILLES";"4";"16 Rue Eliane Jeannin-Garreau, 92130 Issy-les-Moulineaux, France";NULL;NULL;NULL;NULL;"48.8312553";"2.2813267";"0";"ChIJM_JiRXFw5kcRncNcOrsWXb0"
"8269";"3";"1307";"RESIDENCE ADAGIO ACCESS/CLAMART";"3";"Av. du Gal de Gaulle, 92140 clamart, France";NULL;NULL;NULL;NULL;"49.0929257";"4.103357";"0";"EjBBdi4gZHUgR2FsIGRlIEdhdWxsZSwgNTExNTAgVmFsIGRlIExpdnJlLCBGcmFuY2UiLiosChQKEgmBa8gaqW_pRxGNCKrtPekElBIUChIJE0pSfLxv6UcRHRYvtI6vKFE"
"8270";"3";"1308";"RESIDENCE ADAGIO ACCESS/PORTE DE CHATILLON";"3";"5 Rue Aristide Briand, 92170 Vanves, France";NULL;NULL;NULL;NULL;"48.8176289";"2.2873599";"0";"ChIJ8dxKhWJw5kcR7EiS2QDJaqg"
"8271";"3";"1308";"RESIDENCE ADAGIO ACCESS/VANVES PORTE DE VERSAILLES";"3";"26 Rue Jean Bleuzen, 92170 Vanves, France";NULL;NULL;NULL;NULL;"48.8209748";"2.2926015";"0";"EikyNiBSdWUgSmVhbiBCbGV1emVuLCA5MjE3MCBWYW52ZXMsIEZyYW5jZSJQEk4KNAoyCTuXMUFhcOZHETs1FpgpKeFZGh4LEO7B7qEBGhQKEgnbT8tpY3DmRxFggdjhxoILHAwQGioUChIJW7JFQWdw5kcRk4h6oRg2ngI"
"8272";"3";"1290";"RESIDENCE ADAGIO PARIS MALAKOFF";"4";"60 Av. Pierre Brossolette, 92240 Malakoff, France";NULL;NULL;NULL;NULL;"48.8196779";"2.3102229";"0";"ChIJzz3eAldw5kcRF3zPk4unidc"
"8273";"3";"1288";"RESIDENCE ADAGIO ACCESS/LA DEFENSE PLACE CHARRAS";"3";"1 Rue de Bitche, 92400 Courbevoie, France";NULL;NULL;NULL;NULL;"48.8948963";"2.2489626";"0";"ChIJGWBP4Qhl5kcRH7kA-UbPEBE"
"8274";"3";"1288";"RESIDENCE ADAGIO ACCESS/LEONARD DE VINCI";"1";"88 Rue des Étudiants, 92400 Courbevoie, France";NULL;NULL;NULL;NULL;"48.896899";"2.234666";"0";"ChIJMYqQ0P9k5kcRCR-0or32TwY"
"8275";"2";"1274";"CAMPING MONPLAISIR";"0";NULL;NULL;NULL;NULL;NULL;"43.232258";"3.256136";"0";"ChIJT8fkcMwEsRIREBKFVKmYcJg"
"8276";"3";"1288";"RESIDENCE ADAGIO LA DEFENCE COURBEVOIE";"4";"2 Pl. des Pléiades, 92400 Courbevoie, France";NULL;NULL;NULL;NULL;"48.8936534";"2.2526936";"0";"Ei0yIFBsLiBkZXMgUGzDqWlhZGVzLCA5MjQwMCBDb3VyYmV2b2llLCBGcmFuY2UiUBJOCjQKMgmZnljyC2XmRxHP5vihuTboLRoeCxDuwe6hARoUChIJvccvsApl5kcREIDY4caCCxwMEAIqFAoSCeH6ovELZeZHEVLpEX7pU6K4"
"8277";"3";"1288";"RÉSIDENCE ADAGIO CITY APPARTHOTEL KLEBER";"4";"73 Av. Gambetta, 92400 Courbevoie, France";NULL;NULL;NULL;NULL;"48.8943251";"2.2486904";"0";"ChIJpQ0L3Qhl5kcRVKm5G9F8hwU"
"8278";"3";"1288";"RÉSIDENCE ADAGIO CITY APPARTHOTEL LE PARC";"4";"1 Rue des Lilas d&#039;Espagne, 92400 Courbevoie, France";NULL;NULL;NULL;NULL;"48.8972072";"2.2360721";"0";"ChIJA2siIwBl5kcRYVay-JO-GzA"
"8279";"3";"1287";"RESIDENCE ADAGIO ACCESS PARIS ASNIERES";"3";"16 Rue des Frères Chausson, 92600 Asnières-sur-Seine, France";NULL;NULL;NULL;NULL;"48.9158298";"2.2887504";"0";"ChIJGYUAK2dv5kcRoB-HtjdL9Kk"
"8280";"2";"1274";"CAMPING MARINA";NULL;NULL;NULL;NULL;NULL;NULL;"43.2326679";"3.2577512";"1";"ChIJ8WjQ-MwEsRIRxtNZs9dQQjk"
"8281";"3";"1309";"RESIDENCE ADAGIO ACCESS COLOMBES";"3";"2 Rue Pierre Expert, 92700 Colombes, France";NULL;NULL;NULL;NULL;"48.9149755";"2.2275556";"0";"ChIJYcOTxkhk5kcRNK0K0_gcED4"
"8282";"2";"1274";"CAMPING CAPFUN LOU VILLAGE";NULL;"Camping Capfun Lou Village, Chem. des Montilles, 34350 Vendres, France";NULL;NULL;NULL;NULL;"43.2327324";"3.2617593";"1";"ChIJG1cZgXEFsRIRHEhAQ2iX-E0"
"8283";"3";"1286";"RESIDENCE ADAGIO ACCESS LA DEFENCE PUTEAUX";"3";"70 Rue Roque de Fillol, 92800 puteaux, France";NULL;NULL;NULL;NULL;"48.884729";"2.2443416";"0";"ChIJt7NUFRpl5kcRCIBsdH7_GxU"
"8284";"2";"1274";"CAMPING SANDAYA LES VAGUES";"0";"Camping Sandaya Les Vagues, Chem. des Montilles, 34350 Vendres, France";NULL;NULL;NULL;NULL;"43.2309937";"3.2535214";"0";"ChIJwQ87VswEsRIRzr1l14CmEik"
"8285";"3";"1310";"RESIDENCE ADAGIO ACCESS/ST DENIS PLEYEL";"3";"10 Rue du Dr Finot, 93200 Saint-Denis, France";NULL;NULL;NULL;NULL;"48.9183912";"2.342639";"0";"ChIJ3wCTOMJu5kcRG1mAxT8Su20"
"8286";"2";"1274";"CAMPING HOMAIR LES SABLINES";NULL;"Camping Marvilla Parks - Les Sablines, Chem. des Montilles, 34350 Vendres Plage, France";NULL;NULL;NULL;NULL;"43.228475";"3.250172";"1";"ChIJKxmInS8bsRIRz8ld-eOMIuY"
"8287";"3";"1311";"RESIDENCE ADAGIO ACCESS/NOGENT SUR MARNE";"3";"18 Rue de Nazaré, 94130 Nogent-sur-Marne, France";NULL;NULL;NULL;NULL;"48.8321407";"2.4934143";"0";"ChIJtQ14uwwN5kcRn6wNN0hPmqY"
"8288";"2";"1274";"CAMPING L'AMI SOLEIL LES MURIERS";NULL;"Route Départementale 37, 34350 Vendres-plage, France";NULL;NULL;NULL;NULL;"43.223303";"3.2390741";"1";"ChIJTZasUr4EsRIRE0o9VS6gW3g"
"8289";"3";"1312";"RESIDENCE ADAGIO ACCESS/PARIS QUAI D'IVRY";"3";"50 Bd de Brandebourg, 94200 Ivry-sur-Seine, France";NULL;NULL;NULL;NULL;"48.814771";"2.3968832";"0";"ChIJMWPGrLJz5kcRiW66IQiY_bc"
"8290";"2";"1274";"CAMPING LE MEDITERRANEE";NULL;"Camping Le Mediterranee, 13 Rte de Vendres, 34350 Valras-Plage, France";NULL;NULL;NULL;NULL;"43.2358469";"3.2688398";"1";"ChIJG1cZgXEFsRIRQM6ZqmAvh9Y"
"8291";"3";"1313";"RESIDENCE ADAGIO ACCESS/CHARENTON";"2";"201 Rue de Paris, 94220 Charenton-le-Pont, France";NULL;NULL;NULL;NULL;"48.8292898";"2.4016225";"0";"EjEyMDEgUnVlIGRlIFBhcmlzLCA5NDIyMCBDaGFyZW50b24tbGUtUG9udCwgRnJhbmNlIlESTwo0CjIJEU4kkVty5kcRaq5DfmINkAcaHgsQ7sHuoQEaFAoSCVPyZhdXcuZHEbCE2OHGggscDBDJASoUChIJgXhQF_hy5kcRabiV_S3-FSA"
"8292";"2";"1274";"CAMPING LA PLAGE ET DU BORD DE MER";NULL;"Camping Valras | La Plage et du Bord de Mer, Av. de la Méditerranée, 34350 Vendres, France";NULL;NULL;NULL;NULL;"43.2354223";"3.269004";"1";"ChIJ7RCxVyUbsRIRSIRP-r6dFFY"
"8293";"3";"1314";"RÉSIDENCE ADAGIO CITY APPARTHOTEL PARIS VINCENNES";"4";"42 Av. de Paris, 94300 Vincennes, France";NULL;NULL;NULL;NULL;"48.8453042";"2.4333128";"0";"ChIJezLfC5hy5kcRAiicXQpVtI4"
"8294";"2";"1274";"CAMPING SANDAYA BLUE BAYOU";"0";"Camping Sandaya Blue Bayou, Plage Ouest, 34350 Vendres, France";NULL;NULL;NULL;NULL;"43.2266898";"3.2434489";"0";"ChIJLY6mZMcEsRIRJCZnP-a5tYY"
"8295";"4";"1274";"AGENCE DIX IMMOBILIER";NULL;"2 Bd Roger Audoux, 34350 Valras-Plage, France";NULL;NULL;NULL;NULL;"43.2504572";"3.287921";"1";"ChIJn9PALPsasRIRWti4ctfzz0s"
"8296";"3";"1315";"RESIDENCE ADAGIO ACCESS/MAISONS ALFORT";"1";"13 Rue Eugène Renault, 94700 Maisons-Alfort, France";NULL;NULL;NULL;NULL;"48.814945";"2.4187249";"0";"ChIJDchyZ_1y5kcRR1fZnMKjy1E"
"8297";"3";"1035";"RESIDENCE ADAGIO ACCESS MONTPELLIER CENTRE";"3";"40 Av. du Petit Train, 34000 Montpellier, France";NULL;NULL;NULL;NULL;"43.601748";"3.8919504";"0";"ChIJc5TkO5qvthIR0_aNw5ThvWY"
"8298";"4";"1274";"AGENCE CALVET";NULL;"17 All. Charles de Gaulle, 34350 Valras-Plage, France";NULL;NULL;NULL;NULL;"43.2469998";"3.2935242";"1";"ChIJZTgcMp4asRIRh54I_rqysYE"
"8299";"3";"1330";"RESIDENCE DES THERMES";"1";"6 Rue de Pavigny, 39570 Lons-le-Saunier, France";NULL;NULL;NULL;NULL;"46.6712715";"5.5611919";"1";"ChIJgfI-zPTXjEcRHthfGvOZQpA"
"8300";"4";"1274";"AGENCE ALBOUY - COSTET IMMO";NULL;"11 Bd Gambetta, 34350 Valras-Plage, France";NULL;NULL;NULL;NULL;"43.2469113";"3.2932534";"1";"ChIJUXyWdx0bsRIRy6RqlXLsG6s"
"8301";"3";"1146";"RESIDENCE MAEVA DOMAINE DE GARLANDE";"1";"Quartier des Canissons, 83240 Cavalaire-sur-Mer, France";NULL;NULL;NULL;NULL;"43.1693876";"6.5229327";"1";"ChIJ94FNt0XOzhIRafabwnbOxxM"
"8302";"3";"1151";"RESIDENCE MER ET GOLF/SOKOBURU";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJDzryw69rikcRw19TgfevCsY"
"8303";"1";"1274";"HOTEL RESIDENCE";"3";"35 Av. de la Cave, 34440 Nissan-lez-Enserune, France";NULL;NULL;NULL;NULL;"43.2903628";"3.1269625";"0";"ChIJL_1saHcIsRIRWO31zEwq-Kg"
"8304";"3";"1271";"RESIDENCE MER ET GOLF CITY BORDEAUX";"3";"21 Rue de Gironde, 33300 Bordeaux, France";NULL;NULL;NULL;NULL;"44.8648194";"-0.5510801";"1";"ChIJxShdupMoVQ0Ro71fiw2lVCE"
"8305";"3";"1331";"RESIDENCE MER ET GOLF CITY/BORDEAUX BRUGES";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJ6SzxQLB7iUcRXXXtLCPlyQg"
"8306";"3";"1271";"RESIDENCE MER ET GOLF CITY BORDEAUX LAC";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";
"8307";"1";"1274";"HOTEL L'ACROPOLE";"1";"1 Pl. du Marché, 34440 Nissan-lez-Enserune, France";NULL;NULL;NULL;NULL;"43.2897946";"3.1284268";"1";"ChIJX8PsyeIJsRIRtMoVMtxZKJI"
"8308";"3";"1213";"RESIDENCE NEMEA NANCY APPART'HOTEL";"3";"13 Rue Albert Lebrun, 54000 Nancy, France";NULL;NULL;NULL;NULL;"48.6858771";"6.1904219";"1";"ChIJ99gqLGiYlEcRAtt6rSO1oX8"
"8309";"2";"1274";"CAMPING LE DOMINO";"0";"Camping Domino SARL MCV, 34440 Nissan-lez-Enserune, France";NULL;NULL;NULL;NULL;"43.270956";"3.092136";"0";"ChIJ8V3cJiQGsRIRwsM_TG16xIk"
"8310";"3";"1213";"RESIDENCE NEMEA NANCY GRAND COEUR";"1";"12 Rue Charles III, 54000 Nancy, France";NULL;NULL;NULL;NULL;"48.68574";"6.1821";"1";"ChIJFTYnEYGZlEcRPAGDBJ7PBVE"
"8311";"3";"1022";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES /SAXE GAMBETTA";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"ChIJ0WxeebF0iUcR8LQrgy2rCAo"
"8312";"2";"1274";"CAMPING LA DONADIVE";NULL;"Camping de la Donadive, Camping Donadive, 34440 Nissan-lez-Enserune, France";NULL;NULL;NULL;NULL;"43.26995";"3.0903";"1";"ChIJQfu59RiosRIR_Eaz_zvDfMM"
"8313";"3";"1207";"RESIDENCE NEMEA / ELYPSEO";"3";"45 Av. du Rhin, 67100 Strasbourg, France";NULL;NULL;NULL;NULL;"48.5697642";"7.7791667";"1";"ChIJ04_KiRjJlkcRLVcCRXynfLk"
"8314";"3";"1022";"RESIDENCE NEMEA APPARTHOTEL LYON SO CLOUD";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJ_QN5Y1NziUcRTP-_NCV72xM"
"8315";"3";"1022";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES /PARK AVENUE";"3";"2 Rue Marie Madeleine Fourcade, 69007 Lyon, France";NULL;NULL;NULL;NULL;"45.7370751";"4.8373893";"0";"ChIJnyD_8Trq9EcRv8R4TXFJzPk"
"8316";"3";"1101";"RESIDENCE P&V /VILLA FRANCIA";"3";"33 Av. Amiral Wester Wemyss, 06150 Cannes, France";NULL;NULL;NULL;NULL;"43.552914";"6.9905819";"0";"ChIJCWjNizuCzhIR7mwI8CGbZB8"
"8317";"3";"1086";"RESIDENCE P&V PREMIUM JULIA AUGUSTA";"4";"137 Av. de la Plage, 06190 Roquebrune-Cap-Martin, France";NULL;NULL;NULL;NULL;"43.7578164";"7.4801902";"1";"ChIJ15pdx5_pzRIRcP22QHxf560"
"8318";"3";"43";"Residence cgh/ les alpages de champagny";"4";"La Piat, 73350 Champagny-en-Vanoise, France";NULL;NULL;NULL;NULL;"45.4506438";"6.6869606";"1";"ChIJJ_kprah5iUcRn1tHEeKnzYw"
"8319";"3";"1332";"RESIDENCE P&V /LES COTEAUX DE PONT ROYAL";"4";NULL;NULL;NULL;NULL;NULL;"43.7079886";"5.2103383";"1";"ChIJxzA0wc8DyhIRVXxgnXxt-SE"
"8320";"3";"1274";"DOMAINE LA TRESORIERE";"1";"La Trésorière, 34370 Maureilhan, France";NULL;NULL;NULL;NULL;"43.354721";"3.088628";"1";"ChIJayCDvFqnsRIRtRrt0N0w0v0"
"8321";"3";"1332";"RESIDENCE P&V VILLAGE CLUB/MAS DE PONT ROYAL EN PROVENCE";"3";"Pont Royal, 13370 Mallemort, France";NULL;NULL;NULL;NULL;"43.7132451";"5.1881254";"1";"ChIJzwRxsAEDyhIR7aWO6uLw80E"
"8322";"2";"1274";"CAMPING LES PEUPLIERS";NULL;"Camping Les Peupliers, 7 Prom. de l'Ancien Stade, 34440 Colombiers, France";NULL;NULL;NULL;NULL;"43.318199";"3.1431881";"1";"ChIJL81V0PsIsRIRwpTj9uBtKJU"
"8323";"3";"1111";"RESIDENCE P&V /PREMIUM ET SPA";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJy9YQNABtiUcRduO5DNvZQJI"
"8324";"3";"1022";"RESIDENCE RESIDETUDES SEJOURS ET AFFAIRES/PARK LANE";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"ChIJpXbEIARtiUcR_QzYgqrVFQ0"
"8325";"3";"1274";"RESIDENCE VACANCEOLE LE DOMAINE D'ENSERUNE";"3";"Prom. de l&#039;Ancien Stade, 34440 Colombiers, France";NULL;NULL;NULL;NULL;"43.317633";"3.1424407";"0";"ChIJ544M3PcIsRIRM0_XWa0hLgM"
"8326";"3";"1040";"RESIDENCE P&V /OREE DU GOLF";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";
"8327";"3";"1040";"RESIDENCE P&V PREMIUM/PRESQUI'ILE DE LA TOUQUES";"5";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";
"8328";"3";"1093";"RESIDENCE P&V LES BELLES RIVES";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";
"8329";"3";"1100";"RESIDENCE P&V VILLAGE CLUB/LE NORMANDY GARDEN";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJSyYDT_lriUcRUK4rgy2rCAo"
"8330";"3";"1095";"RESIDENCE P&V / CAP GLENAN";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJP8wdvocAjEcRBTr7cP8MBjg"
"8331";"3";"1127";"RESIDENCE P&V/ LES HAMEAUX DU LAC";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"ChIJw-iSUnwAjEcRu6_VEL3o1wI"
"8332";"3";"1065";"RESIDENCE P&V VILLAGES CLUB LACANAU";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";
"8333";"3";"1136";"RESIDENCE P&V/DOMAINE DE PINSOLLE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"ChIJ7dIa7xpRiUcRleFMVfhP4_0"
"8334";"3";"1132";"RESIDENCE P&V LES OCEANES";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";
"8335";"3";"1333";"RESIDENCE P&V VILLAGES CLUB/PORT DU CROUESTY";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJwfBkvSSqjkcRAwojIYyk-n4"
"8336";"3";"1124";"RESIDENCE P&V LES JARDINS DE LA COTE D'OPALE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";
"8337";"3";"1334";"RESIDENCE P&V VILLAGES CLUB/BELLE DUNE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJE4CQXyj3i0cRKsm6TqhcREA"
"8338";"3";"1018";"Résidence cgh /villa romana";"1";"265 Av. de Port Fréjus, 83600 Fréjus, France";NULL;NULL;NULL;NULL;"43.4227423";"6.750382";"0";"ChIJ6c3Tw-GXzhIRyJjLQqlUQkU"
"8339";"3";"1316";"RESIDENCE CENTER PARCS - LE LAC D'AILETTE";"4";"Parc de l&amp;amp;amp;#039;Ailette, 02860 Chamouille, France";NULL;NULL;NULL;NULL;"49.4684402";"3.6660904";"0";"EitQYXJjIGRlIGwnQWlsZXR0ZSwgMDI4NjAgQ2hhbW91aWxsZSwgRnJhbmNlIi4qLAoUChIJ5-zFE32t6UcR5ys4-Q9hDd4SFAoSCffx5oGBsulHEdD0aYE-8QoE"
"8340";"3";"1317";"RESIDENCE CENTER PARCS - LES BOIS FRANCS";"3";"Domaine Les Bois-Francs Center Parcs, Les Barils, 27130 Verneuil d&amp;#039;Avre et d&amp;#039;Iton, France";NULL;NULL;NULL;NULL;"48.7319123";"0.8198792";"0";"ChIJj0ElonZ94UcRskAxCGRYCF8"
"8341";"3";"127";"RESIDENCE CENTER PARCS - LES HAUTS DE BRUYERES";"3";"41600 Chaumont-sur-Tharonne, France";NULL;NULL;NULL;NULL;"47.6104787";"1.9046428";"0";"ChIJbcKEOCja5EcRACg4BdfIDQQ"
"8342";"3";"1318";"RESIDENCE CENTER PARCS - DOMAINE DES 3 FORETS MOSELLE LORRAINE";"4";"1 Rue de Bertrambois, 57790 Hattigny, France";NULL;NULL;NULL;NULL;"48.6198462";"6.9754443";"0";"ChIJ1_MJyPkMlEcREkTebJAxpcM"
"8343";"3";"1319";"Résidence villages nature";"4";"Rte de Villeneuve, Bailly-Romainvilliers, France";NULL;NULL;NULL;NULL;"48.8385541";"2.8240375";"0";"EjBSdGUgZGUgVmlsbGVuZXV2ZSwgQmFpbGx5LVJvbWFpbnZpbGxpZXJzLCBGcmFuY2UiLiosChQKEgln3aYWBajoRxGJl8pFAJ7xjRIUChIJUdMpm_un6EcRNFP4Snj8yh0"
"8344";"3";"1320";"RESIDENCE CENTER PARCS - DOMAINE DU BOIS AUX DAIMS";"4";"Rte des Trois Moutiers, 86120 morton , France";NULL;NULL;NULL;NULL;"47.014219";"-0.0564767";"0";"EjZSdGUgZGVzIFRyb2lzIE1vdXRpZXJzLCA4NjEyMCBDdXLDp2F5LXN1ci1EaXZlLCBGcmFuY2UiLiosChQKEgnBX0XJ5ogHSBEifisCKDP11RIUChIJ65fuNe-IB0gRTbL4NCzdass"
"8346";"3";"1207";"RESIDENCE LGR CITY STRASBOURG";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJx2zDW6zAyRIR5t27jL4EICo"
"8349";"3";"1035";"RESIDENCE CITADINES ANTIGONE MONTPELLIER";"3";"588 Bd d'Antigone, 34000 Montpellier, France";NULL;NULL;NULL;NULL;"43.6088241";"3.8897547";"1";"ChIJP13-P56vthIRlugdR6REXAc"
"8350";"3";"1024";"RESIDENCE CITADINES CITY CENTRE GRENOBLE";"3";"9 Rue de Strasbourg, 38000 Grenoble, France";NULL;NULL;NULL;NULL;"45.1869109";"5.7312934";"1";"ChIJS9Mo24z0ikcRTKbi9WghFSY"
"8351";"3";"1218";"RESIDENCE CITADINES CONFLUENT NANTES";"4";"2 Av. Anne Cazeneuve, 44200 Nantes, France";NULL;NULL;NULL;NULL;"47.194535";"-1.5464956";"1";"ChIJYYUHhU_pBUgRz-73JdtpnWA"
"8357";"3";"1205";"RESIDENCE CITADINES LES HALLES PARIS";"4";"4 Rue des Innocents, 75001 Paris, France";NULL;NULL;NULL;NULL;"48.8606334";"2.3470115";"1";"ChIJGTsDMB9u5kcR-2NrNwvvhLw"
"8372";"3";"1220";"RESIDENCE EXHORE CERISE CARCASONNE NORD";"3";"14 Rte de Villemoustaussou, 11000 Carcassonne, France";NULL;NULL;NULL;NULL;"43.2285228";"2.3603481";"1";"ChIJO2mrwp8urhIRA4AgVANYCM0"
"8375";"3";"1215";"RESIDENCE EXHORE CERISE LES JARDINS DU LAC";"3";"728 All. de Christus, 40990 Saint-Paul-lès-Dax, France";NULL;NULL;NULL;NULL;"43.7322246";"-1.0680141";"1";"ChIJsWwQ4ZmoVg0ReHbDn6Da3OM"
"8379";"3";"1146";"RESIDENCE MAEVA LES AGAVES";"1";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0";"ChIJrVRDZR6DzhIRzmSiCOaNjV8"
"8380";"3";"1101";"RESIDENCE NEMEA/CANNES PALAIS";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJu-h2VXzUzRIR6mrPJ99dHZY"
"8381";"3";"1321";"Résidence goelia appartea golf side";"2";"400 Av. Roumanille, 06410 Biot, France";NULL;NULL;NULL;NULL;"43.6222136";"7.0757288";"0";"ChIJl3iOgzwrzBIR38S6BrdDPZk"
"8382";"3";"968";"Résidence goelia village club marin";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJv_uqagNXsBIRmoCvygBB2lw"
"8383";"3";"1321";"RESIDENCE NEMEA GREEN SIDE";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"EiZSdWUgZGUgbGEgUHJhZGUsIDExMzcwIExldWNhdGUsIEZyYW5jZSIuKiwKFAoSCS3kOjxeXrASEdxpfuW4kzvtEhQKEgl_GNt3UVmwEhFQJ20WIYgHBA"
"8384";"3";"1327";"RESIDENCE NEMEA LA CASCADE";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"EiZCZCBkZSBQbGFuYXNzZSwgMTE0MzAgR3J1aXNzYW4sIEZyYW5jZSIuKiwKFAoSCWe-utZfVbASEesnfJH6KKHvEhQKEgmjpnyiaFWwEhGWeNOegP8DQQ"
"8385";"3";"1047";"RESIDENCE GOELIA VILLAGE GOELIAE";"3";"Rte des Monts d&#039;Aubrac, 12130 St Geniez d&#039;Olt et d&#039;Aubrac, France";NULL;NULL;NULL;NULL;"44.4647221";"2.9664718";"0";"EkFSdGUgZGVzIE1vbnRzIGQnQXVicmFjLCAxMjEzMCBTdCBHZW5pZXogZCdPbHQgZXQgZCdBdWJyYWMsIEZyYW5jZSIuKiwKFAoSCd-pEbNa-rISEU9foblD_0WFEhQKEgn_VbmhTPuyEhFsvoG2DMfEKQ"
"8386";"3";"1036";"RESIDENCE NEMEA TOULOUSE CONCORDE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"EidCZCBkZSBsYSBWaWdpZSwgMTM1MDAgTWFydGlndWVzLCBGcmFuY2UiLiosChQKEgkttHwJ9SC2EhGj_3dx2yzFfhIUChIJSdKFn9EfthIRmlyw6ck9db4"
"8387";"3";"1036";"RESIDENCE NEMEA CONSTELLATION TOULOUSE";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"EidSdWUgZGVzIEFyw6huZXMsIDEzODkwIE1vdXJpw6hzLCBGcmFuY2UiLiosChQKEgnbUZGtoeK1EhF6Pr80mORpyxIUChIJLyTztLjitRIRcMa2UKkZCBw"
"8388";"3";"1036";"RESIDENCE NEMEA TOULOUSE SAINT MARTIN";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJhTWMD2B7CkgRv9CzuYjJCNM"
"8389";"3";"1328";"RESIDENCE NEMEA EUROPOLE STADIUM";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJOWfGiEQz4EcR9hHcDbagQvk"
"8390";"3";"1273";"RESIDENCE NEMEA QUAI VICTOR";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1";"ChIJLzoYf7HU4UcRYAfKrLDle9A"
